GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,period,EVENT_DATE,year,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
520,389RTA,,January 2017,8/1/17,2017,1,Remote violence,Military Forces of United States,,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Kismayo,,Kismayo,-0.36029,42.54626,2,Shabelle Media Network (Mogadishu),"Five killed and scores wounded in suspected US airstrikes at Singaleer and Tuulo Kuusow, about 30Km north of Kismayo on 08/01.  Jubaland forces had cleared Singaleer on 06/01. The attacks may have struck remnants. ",5
520,1229RTA,,January 2017,8/1/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Jubbada Hoose,Kismayo,,Kismayo,-0.36029,42.54626,1,Local Source Project,"A suspected al Shabaab fighter reportedly hurled a Hand Grenade targeting the residence of a civilian man located near the vicinity of Olympic junction in Farjano neighbourhood. One person who is the owner of the house was injured and was taken to Kismayo hospital. Motive remains unclear. However, the perpetrator managed to escape from the scene. JISA forces conducted search operations against the perpetrator and no arrest was made.",0
520,1230RTA,,January 2017,8/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Military Forces of Somalia (2012-),,1,11,Somalia,Shabeellaha Dhexe,Balcad,,Warshiikh,2.29829,45.79799,1,Local Source Project,"Reports indicate that government soldiers based in Warshiikh town exchanged gunfire among themselves after disputing over an illegal checkpoint management. As a result, four soldiers were reportedly killed and four others injured.",4
520,1231RTA,,January 2017,9/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Hoose,Afgooye,,Afgooye,2.15,45.116,2,Local Source Project,"Reports indicate that a hand grenade was hurled at SNA soldiers on foot patrol near Buundo Yarey vicinity in Afgoye district. As a result, an SNA soldier was reportedly injured. Perpetrator(s) managed to escape unidentified. Al Shabaab claimed responsibility for the attack.",0
520,1232RTA,,January 2017,9/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Military Forces of Somalia (2012-),,1,11,Somalia,Banaadir,Mogadisho,,Hodan,2.03333,45.35,1,Local Source Project,Reports indicate that government soldiers allegedly from SNA exchanged gunfire at Zone-K neighbourhood over a reported land dispute between local residents in the neighbourhood. A female civilian bystander was killed and two others reportedly injured.,1
520,1233RTA,,January 2017,9/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Hawadle Clan Militia (Somalia),,4,14,Somalia,Hiiraan,Belet Weyne,,Kalabeyr,4.92629,45.21723,1,Local Source Project,Militias hailing from Hawadle Clan attacked an SNA Army Checkpoint at Kalabeyr approx. 20Kkm North of Beled Weyne City. There was a brief exchange of gunfire after which the attackers were chased back. Immediately the regional Authority intervened and settled the issue. No casualties were established from both sides and the motive is not clear.,0
520,1234RTA,,January 2017,9/1/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Local Source Project,The body of an adult male with stab wounds was found in a garage in Hamarjajab district. Two suspects were arrested.,1
520,390RTA,,January 2017,10/1/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Jubbada Dhexe,Buaale,,Buaale,1.24477,42.57317,1,Associated Press ,Al Shabaab execute two in Buaale over charges of homosexuality. ,2
520,1235RTA,,January 2017,10/1/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Togdheer,Burao,,Burao,9.52213,45.53363,2,Local Source Project,"Unknown gunmen believed to be involved in the killings at Xadhadhanka, visited a house at Codanle where they purportedly intended to murder the head of the family. Women sensing danger sounded the alarm calling for help. The gunmen then opened fire on the women seriously wounding two of them.",0
520,1236RTA,,January 2017,10/1/17,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Bay,Buur Xakaba,,Buur Xakaba,2.80488,44.08205,1,Local Source Project,"An IED placed near a teashop in the centre of Buurkahaba town (approx. 60kms SE of Baidoa), detonated but caused no casualties. The IED was reportedly targeting security forces who regularly gather at the teashop.",0
520,1237RTA,,January 2017,10/1/17,2017,1,Riots/Protests,Rioters (Somalia),,5,Police Forces of Puntland (1998-),,1,15,Somalia,Nugaal,Garowe,,Garowe,8.40635,48.48188,1,Local Source Project,A protest took place at Enji main market where women and Children threw stones leading to a temporary closure of the market. They were reportedly protesting against the fluctuating Somali shilling against the dollar. Police responded by shooting in the air in order to disperse the crowd. No casualties reported so far.,0
520,1238RTA,,January 2017,10/1/17,2017,1,Battle-No change of territory,Police Forces of Somalia (2012-),,1,Police Forces of Somalia (2012-),,1,11,Somalia,Banaadir,Mogadisho,,Mogadishu,2.04139,45.33372,1,Local Source Project,A police officer shot and killed a colleague over an unknown dispute at Afar-irdood junction.,1
520,1239RTA,,January 2017,10/1/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Habar Jeclo Clan Group (Somalia),7,37,Somalia,Togdheer,Burao,,Xadhaadhanka,8.29121,46.14519,1,Local Source Project,Unknown gunmen reportedly shot and killed 2 Habar Jeclo men in Xadhadhanka village. The motive is unknown but believed to be in retaliation to the most recent killings between Dulbahante and Habar Jeclo. Tension is reportedly running high in the area.,2
520,1240RTA,,January 2017,10/1/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Bari,Qardho,,Yakayake,9.22149,49.12228,1,Local Source Project,"A female was stabbed and seriously wounded in Yaka area, c.30km South of Qardho. The motive was not clear and police arrested the perpetrator.",0
520,1241RTA,,January 2017,11/1/17,2017,1,Violence against civilians,Reer-Biidyahan Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Unidentified Clan Group (Somalia),7,47,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,"A man was reportedly shot dead and another wounded by a gunman from Reer Biciidyahan sub-clan in Waqda Jaadka area, in front of the Municipality Office of Bossaso due to clan revenge. Police arrested the perpetrator.",1
520,391RTA,,January 2017,11/1/17,2017,1,Battle-No change of territory,Marehan-Reer Dini Sub-Clan Militia (Somalia),,4,Marehan-Siyad Hussein Sub-Clan Militia (Somalia),,4,44,Somalia,Galguduud,Cabudwaaq,,Cabudwaaq,6.14778,46.39639,1,Shabelle Media Network (Mogadishu),Clan clashes in Cabudwaaq causes six deaths. The combatants were sub-clans of Marehan.,6
520,1242RTA,,January 2017,11/1/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Nugaal,Garowe,,Garowe,8.40635,48.48188,1,Local Source Project,"A sitting-in protest in front of PL Parliament, took place this morning comprising mainly, women and children, (max 30-40). The group was non-violent and were addressed by some Parliamentarians. The protest is in relation to the fluctuation of Somali shilling against the dollar and general complaints of goods being expensive in the market.",0
520,1243RTA,,January 2017,11/1/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Hiiraan,Belet Weyne,,Hawo Tako,4.75,45.2,1,Local Source Project,A hand grenade was hurdled at Nur Xawad in Xaawa Taako Village East of Beled Weyne by an unknown person. One person reportedly died and three others were injured. Al Shabaab are suspected as perpetrators. ,1
520,392RTA,,January 2017,11/1/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Shabeellaha Dhexe,Jowhar,,Mahadaay,2.97043,45.53468,1,Shabelle Media Network (Mogadishu),Four people were wounded after al-Shabaab opened fire on a civilian minibus near Mahaday District in Middle Shabelle Region on 11/01. ,0
520,1244RTA,,January 2017,12/1/17,2017,1,Battle-No change of territory,Unidentified Armed Group (Somalia),,3,Al Shabaab,,2,23,Somalia,Shabeellaha Dhexe,Jowhar,,Biyo Cadde,2.9362,45.79202,2,Local Source Project,A group of Khat dealers armed with machineguns heading to Jowhar town from Biyacadde settlement was ambushed at War-isse village by al Shabaab fighters. Two AS fighters were killed and four dealers reportedly injured in the exchange of gunfire. The AS fighters seized a minibus from War-isse village and forced the driver to transport the dead bodies of their colleagues and later released the vehicle and driver.,2
520,395RTA,,January 2017,12/1/17,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-),Military Forces of the United States,8,Al Shabaab,,2,28,Somalia,Jubbada Hoose,Kismayo,,Buulo Gaduud,-0.07395,42.57189,1,Shabelle Media Network (Mogadishu),AMISOM launch an aerial bombardment on al Shabaab locations Buulo Gaduud. The commander of Africom explained that the bombardment was meant to aid Somali and African Union forces who were conducting military operation in the area. Casualties not known. The US had an advisory role during the operation.,0
520,1245RTA,,January 2017,12/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,1,Local Source Project,A hand grenade was thrown at an SNPF outpost in Hantiwadag neighbourhood in Jowhar town. One SNA soldier and a bystander were reportedly injured in the explosion. Perpetrators escaped unidentified.,0
520,393RTA,,January 2017,12/1/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Dhexe,Jowhar,,Mahadaay,2.97043,45.53468,1,Somali Memo ,Al Shabaab ambushes and kills two SNG soldiers in Mashadaay. ,2
520,394RTA,,January 2017,12/1/17,2017,2,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Diinsoor,,Raxoole,2.42142,42.92867,1,Universal TV ,"""A few days ago"" (source dated 14/01) SNG forces carried out an operation at Raxoole killing ""several"" al Shabaab fighters, including a commander. Specific numbers not known. ",10
520,1246RTA,,January 2017,13/01/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Local Source Project,One NISA soldier was shot and killed in Macmacanka neighbourhood by two unidentified men armed with pistols. The perpetrators took away the victims weapon and managed to escape.,1
520,1247RTA,,January 2017,13/01/2017,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Heliwa,2.08438,45.39,1,Local Source Project,"An RCIED apparently targeting NISA soldiers travelling in a Toyota pick-up vehicle along Balcad road exploded at Ex-control Balcad junction in Huriwa district. As a result, five (5) bystanders were allegedly injured and the vehicle sustained minor damage.",0
520,1248RTA,,January 2017,13/01/2017,2017,1,Battle-No change of territory,Hawadle Clan Militia (Somalia),,4,Al Shabaab,,2,24,Somalia,Hiiraan,Bulo Burto,,Muqakoori,4.06161,46.13139,1,Local Source Project,"Hawadle Clan militiamen attacked AS fighters in Moqukori Village approx. 40km S of Maxaas District. There was an exchange of gunfire for about fifteen minutes, after which the militias retreated back to the bush leaving behind an injured fellow militiaman who was found by AS fighters, brought back to the village and beheaded in front of a crowd of people. No AS casualties were established.",1
520,396RTA,,January 2017,14/01/2017,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Shabelle Media Network (Mogadishu),"A roadside bomb has killed two people including a soldier after it hit a military vehicle in Mogadishu. Soldiers opened fire indiscriminately after the blast, but it still unclear whether it caused casualties.",2
520,1249RTA,,January 2017,14/01/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),Police Forces of Somalia (2012-),1,Unidentified Clan Militia (Somalia),,4,14,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,1,Local Source Project,"SNPF soldiers briefly exchanged gunfire with clan militias over a tax dispute at an animal market in Hantiwadag neighbourhood in Jowhar town. As a result, a police officer was reportedly killed and two others injured.",1
520,1250RTA,,January 2017,14/01/2017,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Bay,Buur Xakaba,,Leego,2.71437,44.50902,1,Local Source Project,An RCIED planted along Baidoa road in Leego settlement targeting a SNAF battlewagon exploded reportedly killing one SNA soldier and injuring two others. The vehicle was also damaged.,1
520,1251RTA,,January 2017,14/01/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Diinsoor,,Raxoole,2.42142,42.92867,1,Local Source Project,ISPF exchanged gunfire with al Shabaab fighters Raaxoole Village approx. (47 km SW of Diinsor town). This happened when ISPF conducted a security operation in the village. Four al Shabaab fighters were killed and one ISPF soldier injured. AS retreated from the village and ISPF returned to their base in Diinsoor.,4
520,1252RTA,,January 2017,14/01/2017,2017,1,Strategic development,Unidentified Armed Group (Somalia),,3,Private Security Forces (Somalia),,8,38,Somalia,Banaadir,Mogadisho,,Shibis,2.04764,45.35,1,Local Source Project,Two perpetrators traveling in a small vehicle hurled a hand grenade at the guards of Oriental Hotel in Beexaani neighbourhood but the hand grenade missed the target and exploded at a nearby garbage site. No casualties reported. Perpetrators managed to escape unidentified.,0
520,1253RTA,,January 2017,14/01/2017,2017,1,Violence against civilians,Military Forces of Somalia (2012-),,1,Civilians (Somalia),,7,17,Somalia,Banaadir,Mogadisho,,Wadajir,2.0462,45.33407,1,Local Source Project,A Tuktuk driver was shot and killed in Bula-hubey neighbourhood by an SNA soldier when the driver refused to pay money demanded by the perpetrator. The perpetrator managed to escape.,1
520,1254RTA,,January 2017,15/01/2017,2017,1,Battle-No change of territory,Police Forces of Somalia (2012-),,1,Police Forces of Somalia (2012-),,1,11,Somalia,Banaadir,Mogadisho,,Abdul-Aziz,2.04045,45.36,1,Local Source Project,Some Police officers and guards of City Palace hotel briefly exchanged gunfire over unknown reasons near the hotel in Abdi-aziz district. No casualties were reported. The two groups were arrested by the police.,0
520,620RTA,,January 2017,15/01/2017,2017,1,Battle-No change of territory,Military Forces of Puntland (1998-),,1,Al Shabaab,,2,12,Somalia,Bari,Iskushuban,,Af-Urur,10.07,50.18,1,Calamada,"Al Shabaab attacks a Puntland base in Af-Urur. Three reported deaths, six injured. ",3
520,621RTA,,January 2017,15/01/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Bakaara Market,2.04936,45.31986,1,Shabelle Media Network (Mogadishu),Al Shabaab assassins shoot and kill a businessmen in Bakaara Market. ,1
