X,Y,osm_id,name,name_en,is_in_coun,is_in_stat,created_at,updated_at,bb,region,period,date,value
47.5642221920574,8.9624691830076,R1720066,Sool,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"46.0484310000000008,7.9998310000000004,49.0800589999999985,10.0494400000000006",Sool,week 4,1/23/2017,22
47.5642221920574,8.9624691830076,R1720066,Sool,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"46.0484310000000008,7.9998310000000004,49.0800589999999985,10.0494400000000006",Sool,week 5,1/30/2017,26
47.5642221920574,8.9624691830076,R1720066,Sool,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"46.0484310000000008,7.9998310000000004,49.0800589999999985,10.0494400000000006",Sool,week 6,2/6/2017,24
47.5642221920574,8.9624691830076,R1720066,Sool,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"46.0484310000000008,7.9998310000000004,49.0800589999999985,10.0494400000000006",Sool,week 7,2/13/2017,41
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 1,1/2/2017,6
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 2,1/9/2017,21
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 3,1/16/2017,38
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 4,1/23/2017,30
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 5,1/30/2017,24
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 6,2/6/2017,24
44.6428886127776,9.99733451401245,R1720068,Woqooyi Galbeed,None,R192799,None,2015/03/21 12:41:31,2015/03/21 12:41:31,"43.2995810000000034,8.7725349999999995,46.0350329999999985,11.0557479999999995",Sahil,week 7,2/13/2017,38
